,X,gbifID,class,order,family,genus,species,decimalLatitude,decimalLongitude,depth,eventDate,day,month,year,spicules,newdepth,npoints_newdepth
21002,531179,4055768534,Demospongiae,Poecilosclerida,Crambeidae,Discorhabdella,Discorhabdella pseudaster,-12.3667,46.4167,347.5,2017-01-20T00:00:00,20,1,2017,1,NA,NA
21003,531931,4055770599,Demospongiae,Poecilosclerida,Crambeidae,Discorhabdella,Discorhabdella pseudaster,-12.366667,46.416667,347.5,2017-01-20T00:00:00,20,1,2017,1,NA,NA
21004,450527,1890474566,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,-30.248016,-178.556067,1038,2002-04-22T00:00:00,22,4,2002,1,NA,NA
21005,231583,2557302221,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,35.63244,-122.82638,2671,2006-02-02T00:00:00,2,2,2006,1,NA,NA
21006,84361,2557298267,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,46.53515,-129.58077,2442,2011-07-29T00:00:00,29,7,2011,1,NA,NA
21007,51804,2557298270,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,35.83024,-122.60926,2682,2006-01-30T00:00:00,30,1,2006,1,NA,NA
21008,116830,2557308229,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,35.6309,-122.82752,2767,2006-02-01T00:00:00,1,2,2006,1,NA,NA
21009,373242,3696590820,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,1.105,56.485832,1330,1983-05-04T12:00:00,4,5,1983,1,NA,NA
21010,162294,2557308231,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,35.82558,-122.60899,2581,2006-01-30T00:00:00,30,1,2006,1,NA,NA
21011,320430,2557502910,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,46.53537,-129.58753,2447,2011-07-29T00:00:00,29,7,2011,1,NA,NA
21012,27687,2557492275,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,35.83202,-122.61363,2517,2006-01-30T00:00:00,30,1,2006,1,NA,NA
21013,92855,2557499879,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx pedunculatus,46.53415,-129.58985,2442,2011-07-29T00:00:00,29,7,2011,1,NA,NA
21014,334910,2557579779,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,19.8042,148.44852,1760,2016-07-06T00:00:00,6,7,2016,1,NA,NA
21015,23948,2557389699,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,18.46989,166.68039,1414,2016-08-12T00:00:00,12,8,2016,1,NA,NA
21016,98484,2557568714,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,26.99411,-176.84488,1134,2016-03-09T00:00:00,9,3,2016,1,NA,NA
21017,100175,2557588015,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,-2.72998,-175.12675,1838,2017-03-13T00:00:00,13,3,2017,1,NA,NA
21018,58499,2557396752,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,-2.72923,-175.12791,1936,2017-03-13T00:00:00,13,3,2017,1,NA,NA
21019,27110,2557414297,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,31.85124,-162.89792,2260,2017-09-14T00:00:00,14,9,2017,1,NA,NA
21020,149737,2557595194,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,-2.72821,-175.129,2051,2017-03-12T00:00:00,12,3,2017,1,NA,NA
21021,304103,2557592705,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,6.41762,-162.21953,1974,2017-05-14T00:00:00,14,5,2017,1,NA,NA
21022,123422,2557412491,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,-12.64874,-167.27194,3678,2017-02-21T00:00:00,21,2,2017,1,NA,NA
21023,273848,3113125280,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,,-14.34908,-170.32802,722,2019-07-30T00:00:00,30,7,2019,1,NA,NA
21024,76519,2557162790,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx careyi,40.3806,-128.14,2074,1995-09-23T00:00:00,23,9,1995,1,NA,NA
21025,279743,2557151140,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx careyi,40.375,-128.1565,2074,1995-09-23T00:00:00,23,9,1995,1,NA,NA
21026,433798,1804618250,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx careyi,40.375,-128.14,NA,1995-09-23T00:00:00,23,9,1995,1,NA,NA
21027,518732,4055736646,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx careyi,40.375,-128.14,2074,1995-09-23T00:00:00,23,9,1995,1,NA,NA
21028,521756,4055743973,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx careyi,40.375,-128.14,2074,1995-09-23T00:00:00,23,9,1995,1,NA,NA
21029,526601,4055757257,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx tetractinus,-38.0667,179.108307,1441,1967-03-28T00:00:00,28,3,1967,1,NA,NA
21030,526910,4055758275,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx tetractinus,-38.067,179.108,1441,1967-03-28T00:00:00,28,3,1967,1,NA,NA
21031,529390,4055764259,Hexactinellida,Lyssacinosida,Euplectellidae,Saccocalyx,Saccocalyx tetractinus,-38.067,179.108,1441,1967-03-28T00:00:00,28,3,1967,1,NA,NA
21032,200015,2557310840,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,24.24084,-80.91521,507,2011-09-29T00:00:00,29,9,2011,1,NA,NA
21033,102672,3113159092,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,30.4349,-79.58453,757,2019-06-27T00:00:00,27,6,2019,1,NA,NA
21034,232497,2557311792,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,24.23925,-80.9149,521,2011-09-29T00:00:00,29,9,2011,1,NA,NA
21035,167736,3113127094,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,30.43445,-79.58517,753,2019-06-27T00:00:00,27,6,2019,1,NA,NA
21036,85069,2557305849,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,24.24115,-80.91473,508,2011-09-29T00:00:00,29,9,2011,1,NA,NA
21037,264809,2557506501,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,24.239,-80.91484,521,2011-09-29T00:00:00,29,9,2011,1,NA,NA
21038,321150,2557509475,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,24.2391,-80.91491,522,2011-09-29T00:00:00,29,9,2011,1,NA,NA
21039,30824,3113128086,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,30.43439,-79.58505,755,2019-06-27T00:00:00,27,6,2019,1,NA,NA
21040,191201,2557311820,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,24.23918,-80.91486,519,2011-09-29T00:00:00,29,9,2011,1,NA,NA
21041,256211,2557501876,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,,24.23952,-80.91595,504,2011-09-29T00:00:00,29,9,2011,1,NA,NA
21042,689144,2433997403,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,55.4359,-16.11578,NA,2004-09-05T00:00:00,5,9,2004,1,NA,NA
21043,280201,2557209751,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.46366,-79.62663,708,2009-08-08T00:00:00,8,8,2009,1,NA,NA
21044,345202,2557154292,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.03777,-79.61342,702,2009-08-16T00:00:00,16,8,2009,1,NA,NA
21045,288747,2557210047,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.7728,-79.61658,774,2009-08-09T00:00:00,9,8,2009,1,NA,NA
21046,312758,2557210590,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.27318,-79.61686,732.5,2009-08-11T00:00:00,11,8,2009,1,NA,NA
21047,256355,2557211026,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.32164,-79.61555,740,2009-08-10T00:00:00,10,8,2009,1,NA,NA
21048,280209,2557212156,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.79176,-79.62146,753,2009-08-09T00:00:00,9,8,2009,1,NA,NA
21049,247843,2557211224,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.77571,-79.61641,759.5,2009-08-09T00:00:00,9,8,2009,1,NA,NA
21050,215458,2557211220,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.03941,-79.61363,700,2009-08-17T00:00:00,17,8,2009,1,NA,NA
21051,85205,2557210779,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella nodastrella,28.79223,-79.62209,726,2009-08-07T00:00:00,7,8,2009,1,NA,NA
21052,149660,2557590481,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella asconemaoida,28.32377,-79.61542,723,2009-08-10T00:00:00,10,8,2009,1,NA,NA
21053,229271,2557404932,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella asconemaoida,25.70027,-79.86709,337,2005-08-05T00:00:00,5,8,2005,1,NA,NA
21054,273781,3113125068,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella asconemaoida,30.43507,-79.5839,769,2019-06-27T00:00:00,27,6,2019,1,NA,NA
21055,521898,4055744414,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella asconemaoida,28.323767,-79.615417,723,2009-08-10T00:00:00,10,8,2009,1,NA,NA
21056,649794,3461730305,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella asconemaoida,28.323767,-79.61542,NA,2009-08-10T00:00:00,10,8,2009,1,NA,NA
21057,649796,3461730307,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella asconemaoida,25.700266,-79.86709,NA,2005-08-05T00:00:00,5,8,2005,1,NA,NA
21058,715930,1321874195,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,Nodastrella asconemaoida,28.3238,-79.6154,723,2009-08-10T00:00:00,10,8,2009,1,NA,NA
21059,20102,2557195667,Hexactinellida,Sceptrulophora,Tretodictyidae,Cyrtaulon,Cyrtaulon sigsbeei,25.7472,-84.3506,159,1981-07-26T00:00:00,26,7,1981,1,NA,NA
21060,280163,2557198696,Hexactinellida,Sceptrulophora,Tretodictyidae,Cyrtaulon,Cyrtaulon sigsbeei,25.7472,-84.3506,159,1981-07-26T00:00:00,26,7,1981,1,NA,NA
21061,423423,1322264244,Hexactinellida,Sceptrulophora,Tretodictyidae,Cyrtaulon,Cyrtaulon sigsbeei,25.7472,-84.3506,159,1981-07-26T00:00:00,26,7,1981,1,NA,NA
21062,523324,4055749273,Hexactinellida,Sceptrulophora,Tretodictyidae,Cyrtaulon,Cyrtaulon caledoniensis,-23.524,168.076,680,2001-06-19T00:00:00,19,6,2001,1,NA,NA
21063,523604,4055749926,Hexactinellida,Sceptrulophora,Tretodictyidae,Cyrtaulon,Cyrtaulon caledoniensis,-23.524,168.076,680,2001-06-19T00:00:00,19,6,2001,1,NA,NA
21064,567349,3471715918,Hexactinellida,Sceptrulophora,Tretodictyidae,Cyrtaulon,Cyrtaulon caledoniensis,-23.524,168.076,680,2001-06-19T00:00:00,19,6,2001,1,NA,NA
21065,20110,2557196419,Hexactinellida,Lyssacinosida,Aulocalycidae,Leioplegma,Leioplegma polyphyllon,31.5,-77,2200,1990-09-21T00:00:00,21,9,1990,1,NA,NA
21066,52623,2557194976,Hexactinellida,Lyssacinosida,Aulocalycidae,Leioplegma,Leioplegma polyphyllon,31.5,-77,2200,1990-09-12T00:00:00,12,9,1990,1,NA,NA
21067,117623,2557195848,Hexactinellida,Lyssacinosida,Aulocalycidae,Leioplegma,Leioplegma polyphyllon,31.5,-77,2200,1990-09-12T00:00:00,12,9,1990,1,NA,NA
21068,178310,1322062856,Hexactinellida,Lyssacinosida,Aulocalycidae,Leioplegma,Leioplegma polyphyllon,31.5,-77,2200,1990-09-12T00:00:00,12,9,1990,1,NA,NA
21069,280170,2557196632,Hexactinellida,Lyssacinosida,Aulocalycidae,Leioplegma,Leioplegma polyphyllon,31.5,-77,2200,1990-09-23T00:00:00,23,9,1990,1,NA,NA
21070,20113,2557196717,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,,26.2778,-84.0681,137,1982-02-06T00:00:00,6,2,1982,1,NA,NA
21071,52626,2557198469,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,,26.2778,-84.0681,137,1982-02-06T00:00:00,6,2,1982,1,NA,NA
21072,182752,2557197683,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,,26.2778,-84.0681,137,1982-02-06T00:00:00,6,2,1982,1,NA,NA
21073,280173,2557196401,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,,26.2778,-84.0681,137,1982-02-06T00:00:00,6,2,1982,1,NA,NA
21074,417167,1318271983,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,,26.2778,-84.0681,137,1982-02-06T00:00:00,6,2,1982,1,NA,NA
21075,672362,1321403665,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,,26.2778,-84.0681,137,1982-02-06T00:00:00,6,2,1982,1,NA,NA
21076,672952,1320808163,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,,26.2778,-84.0681,137,1982-02-06T00:00:00,6,2,1982,1,NA,NA
21077,141673,2557197823,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,Neoaulocystis zittelii,26.2778,-84.0681,137,1981-07-25T00:00:00,25,7,1981,1,NA,NA
21078,678730,1320675129,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,Neoaulocystis zittelii,26.2778,-84.0681,137,1981-07-25T00:00:00,25,7,1981,1,NA,NA
21079,717773,1272187890,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,Neoaulocystis zittelii,-18.5166,118.15,NA,1982-04-02T00:00:00,2,4,1982,1,NA,NA
21080,471320,1890472567,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,Neoaulocystis cristata,-21.142833,-175.743,259,2007-05-12T00:00:00,12,5,2007,1,NA,NA
21081,521918,4055744453,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,Neoaulocystis cristata,-21.143,-175.743,259,2007-05-12T00:00:00,12,5,2007,1,NA,NA
21082,524104,4055751194,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,Neoaulocystis cristata,-21.143,-175.743,259,2007-05-12T00:00:00,12,5,2007,1,NA,NA
21083,525073,4055753321,Hexactinellida,Lychniscosida,Aulocystidae,Neoaulocystis,Neoaulocystis cristata,-21.142833,-175.743,259,2007-05-12T00:00:00,12,5,2007,1,NA,NA
21084,424489,1322988320,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,2000-12-12T00:00:00,12,12,2000,1,NA,NA
21085,44010,2557196486,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,1991-09-10T00:00:00,10,9,1991,1,NA,NA
21086,141676,2557198198,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,2000-12-12T00:00:00,12,12,2000,1,NA,NA
21087,416775,1317465505,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,1991-08-26T00:00:00,26,8,1991,1,NA,NA
21088,20115,2557195814,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,1991-08-23T00:00:00,23,8,1991,1,NA,NA
21089,416036,1317423505,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,1991-08-23T00:00:00,23,8,1991,1,NA,NA
21090,280174,2557197394,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,1991-08-23T00:00:00,23,8,1991,1,NA,NA
21091,157889,2557197159,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,2000-12-12T00:00:00,12,12,2000,1,NA,NA
21092,475841,1321534841,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,1991-09-10T00:00:00,10,9,1991,1,NA,NA
21093,591264,1322196781,Hexactinellida,Lyssacinosida,Aulocalycidae,Rhabdodictyum,Rhabdodictyum delicatum,31.5,-77,2200,1991-08-23T00:00:00,23,8,1991,1,NA,NA
21094,197132,2557403396,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,-12.64994,-167.27214,3768,2017-02-21T00:00:00,21,2,2017,1,NA,NA
21095,133305,2557602533,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,26.22325,-159.14359,2365,2017-09-09T00:00:00,9,9,2017,1,NA,NA
21096,44050,2557209641,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,28.32164,-79.61555,740,2009-08-10T00:00:00,10,8,2009,1,NA,NA
21097,247838,2557210045,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,28.7927,-79.62329,733.5,2009-08-07T00:00:00,7,8,2009,1,NA,NA
21098,345169,2557209729,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,28.79121,-79.62235,741.5,2009-08-09T00:00:00,9,8,2009,1,NA,NA
21099,292616,2557389656,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,20.07586,163.21123,2191,2016-08-02T00:00:00,2,8,2016,1,NA,NA
21100,295849,2557414345,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,33.25005,-164.76749,2753,2017-09-16T00:00:00,16,9,2017,1,NA,NA
21101,280212,2557210772,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,28.31935,-79.61561,742,2009-08-10T00:00:00,10,8,2009,1,NA,NA
21102,345198,2557154288,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,28.03865,-79.6135,683,2009-08-16T00:00:00,16,8,2009,1,NA,NA
21103,103749,3763344366,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,,43.90035,-58.94083,1296,2019-08-29T00:00:00,29,8,2019,1,NA,NA
21104,210062,3763293444,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,39.88543,-67.34282,1976,2019-09-09T00:00:00,9,9,2019,1,NA,NA
21105,71310,3763332465,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,39.88516,-67.34143,2032,2019-09-09T00:00:00,9,9,2019,1,NA,NA
21106,38734,3763334433,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,40.85336,-66.5396,925,2019-09-03T00:00:00,3,9,2019,1,NA,NA
21107,167737,3113127095,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,30.43497,-79.58367,772,2019-06-27T00:00:00,27,6,2019,1,NA,NA
21108,302038,3763333544,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,39.82029,-70.85251,1163,2019-09-14T00:00:00,14,9,2019,1,NA,NA
21109,167741,3113127101,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,30.43439,-79.58496,753,2019-06-27T00:00:00,27,6,2019,1,NA,NA
21110,271054,2557589356,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,27.45455,-79.5958,742,2005-08-16T00:00:00,16,8,2005,1,NA,NA
21111,52576,2557306213,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,25.63608,-79.89871,344,2011-06-09T00:00:00,9,6,2011,1,NA,NA
21112,261715,2557581726,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,28.2755,-79.61812,714,2009-08-11T00:00:00,11,8,2009,1,NA,NA
21113,334417,3763302446,Hexactinellida,Lyssacinosida,Euplectellidae,Hertwigia,Hertwigia falcifera,40.85322,-66.53966,933,2019-09-03T00:00:00,3,9,2019,1,NA,NA
21114,239461,2557412965,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,51.7979,179.952,1265,2004-08-04T00:00:00,4,8,2004,1,NA,NA
21115,86400,2557367880,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,51.50491,-177.93158,975,2004-08-02T00:00:00,2,8,2004,1,NA,NA
21116,432069,1318715609,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,51.7979,179.952,1265,2004-08-04T00:00:00,4,8,2004,1,NA,NA
21117,142204,2557369607,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,51.50504,-177.93184,964,2004-08-02T00:00:00,2,8,2004,1,NA,NA
21118,530517,4055766875,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,52.797833,179.951767,1254,2004-08-04T00:00:00,4,8,2004,1,NA,NA
21119,21304,2557293615,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,51.73393,-173.80311,1121,2004-07-26T00:00:00,26,7,2004,1,NA,NA
21120,349141,1322074556,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,51.7979,179.952,1254,2004-08-04T00:00:00,4,8,2004,1,NA,NA
21121,53812,2557367983,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,51.37648,-177.0615,1749,2004-07-30T00:00:00,30,7,2004,1,NA,NA
21122,524277,4055751564,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,52.797833,179.951767,1254,2004-08-04T00:00:00,4,8,2004,1,NA,NA
21123,206953,2557414928,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma fistulosum,51.7979,179.952,1254,2004-08-04T00:00:00,4,8,2004,1,NA,NA
21124,531777,4055770103,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma bowiense,53.351667,-135.593333,732,2016-06-08T00:00:00,8,6,2016,1,NA,NA
21125,532116,4055770959,Hexactinellida,Sceptrulophora,Euretidae,Pinulasma,Pinulasma bowiense,53.351667,-135.593333,732,2016-06-08T00:00:00,8,6,2016,1,NA,NA
21126,23503,2557459957,Demospongiae,Tetractinellida,Theonellidae,Racodiscula,,25.7472,-84.3506,159,1982-02-07T00:00:00,7,2,1982,1,NA,NA
21127,526989,4055758470,Demospongiae,Tetractinellida,Theonellidae,Racodiscula,Racodiscula borisi,-0.718889,-89.453889,215,1995-10-18T00:00:00,18,10,1995,1,NA,NA
21128,527015,4055758507,Demospongiae,Tetractinellida,Theonellidae,Racodiscula,Racodiscula seymoura,-0.380833,-90.268333,396,1995-10-30T00:00:00,30,10,1995,1,NA,NA
21129,527790,4055760002,Demospongiae,Tetractinellida,Theonellidae,Racodiscula,Racodiscula seymoura,-0.380833,-90.268333,396,1995-10-30T00:00:00,30,10,1995,1,NA,NA
21130,527791,4055760003,Demospongiae,Tetractinellida,Theonellidae,Racodiscula,Racodiscula radixa,-0.048611,-91.587778,378,1995-10-22T00:00:00,22,10,1995,1,NA,NA
21131,23514,2557459981,Demospongiae,Tetractinellida,Thrombidae,Thrombus,,25.275,-84.2461,159,1981-08-02T00:00:00,2,8,1981,1,NA,NA
21132,216596,2557254548,Demospongiae,Tetractinellida,Thrombidae,Thrombus,,25.2814,-83.6297,70,1981-08-01T00:00:00,1,8,1981,1,NA,NA
21133,281364,2557255560,Demospongiae,Tetractinellida,Thrombidae,Thrombus,,24.7903,-83.8525,76,1981-04-25T00:00:00,25,4,1981,1,NA,NA
21134,431648,1320895848,Demospongiae,Tetractinellida,Thrombidae,Thrombus,Thrombus kittonii,24.7903,-83.8525,76.1,1981-04-25T00:00:00,25,4,1981,1,NA,NA
21135,577193,3916289466,Demospongiae,Tetractinellida,Thrombidae,Thrombus,Thrombus kittonii,25.1451,-83.6371,NA,1987-11-09T00:00:00,9,11,1987,1,NA,NA
21136,522732,4055747726,Demospongiae,Tetractinellida,Thrombidae,Thrombus,Thrombus jancai,18.4667,-77.9167,30,1995-04-04T00:00:00,4,4,1995,1,NA,NA
21137,694478,2433995110,Demospongiae,Tetractinellida,Thrombidae,Thrombus,Thrombus abyssi,55.4359,-16.11592,NA,2004-09-05T00:00:00,5,9,2004,1,NA,NA
21138,707308,2434002508,Demospongiae,Tetractinellida,Thrombidae,Thrombus,Thrombus abyssi,55.43958,-16.10253,NA,2004-09-06T00:00:00,6,9,2004,1,NA,NA
21139,99001,3763351368,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,-0.37536,-160.02246,612,2019-07-07T00:00:00,7,7,2019,1,NA,NA
21140,191331,2557208851,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,-0.3832,-160.02413,663,2005-07-20T00:00:00,20,7,2005,1,NA,NA
21141,141688,2557206635,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,-0.37931,-160.02348,650,2005-07-20T00:00:00,20,7,2005,1,NA,NA
21142,39148,3763346406,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,-0.38003,-160.02457,699,2019-07-07T00:00:00,7,7,2019,1,NA,NA
21143,205214,3763350394,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,-0.37997,-160.02472,707,2019-07-07T00:00:00,7,7,2019,1,NA,NA
21144,205215,3763350395,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,-0.3803,-160.02397,657,2019-07-07T00:00:00,7,7,2019,1,NA,NA
21145,141691,2557209093,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,-0.38298,-160.02421,672,2005-07-20T00:00:00,20,7,2005,1,NA,NA
21146,304264,3892902542,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,0.18372,-176.50089,737,2019-09-01T00:00:00,1,9,2019,1,NA,NA
21147,72757,3892900545,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,0.18376,-176.50088,730,2019-09-01T00:00:00,1,9,2019,1,NA,NA
21148,230141,2557410260,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,,-0.39581,-159.96552,615,2017-05-06T00:00:00,6,5,2017,1,NA,NA
21149,446083,1890472451,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-31.0683,-178.580002,785,1982-03-28T00:00:00,28,3,1982,1,NA,NA
21150,447569,1890512057,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-10.88,-166,2141,1986-04-21T00:00:00,21,4,1986,1,NA,NA
21151,465411,1890512021,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-31.855,172.146698,1170,1988-02-05T00:00:00,5,2,1988,1,NA,NA
