"gbifID","class","order","family","genus","species","decimalLatitude","decimalLongitude","depth","pH","temp","silicate","Type"
1895772423,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895771039,"Demospongiae","Scopalinida","Scopalinidae","Scopalina","Scopalina ruetzleri",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895771543,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",21.544444,-97.277694,2.5,0.672999978065491,24.58501,5.661277,1
1895773180,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895771197,"Demospongiae","Axinellida","Raspailiidae","Ectyoplasia","Ectyoplasia ferox",20.764778,-96.989028,6,0.699000000953674,20.719505,4.678268,1
1895772023,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.757361,-96.988944,7.5,0.699000000953674,20.719505,4.678268,1
1895771170,"Demospongiae","Tetractinellida","Tetillidae","Cinachyrella","Cinachyrella alloclada",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895772043,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.175139,-94.524555,7.5,0.64300000667572,25.621914,7.064007,1
1895771847,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",21.467278,-97.231917,5,0.662999987602234,24.611187,5.650917,1
1895771848,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.177028,-94.368,7,0.653999984264374,25.238591,6.494112,1
1895771466,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895772241,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.760633,-96.9924,7.5,0.699000000953674,20.719505,4.678268,1
1895772402,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",18.175722,-94.524917,7.5,0.64300000667572,25.621914,7.064007,1
1895771952,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.542722,-94.817805,6,0.691999971866608,12.438376,12.416585,1
1895772225,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895771840,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895773046,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895770766,"Demospongiae","Scopalinida","Scopalinidae","Scopalina","Scopalina ruetzleri",18.175139,-94.524555,7.5,0.64300000667572,25.621914,7.064007,1
1895773226,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895773130,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895773311,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895770795,"Demospongiae","Scopalinida","Scopalinidae","Scopalina","Scopalina ruetzleri",18.175139,-94.524555,7.5,0.64300000667572,25.621914,7.064007,1
1895771372,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",18.175861,-94.525639,7.5,0.64300000667572,25.621914,7.064007,1
1895771714,"Demospongiae","Haplosclerida","Phloeodictyidae","Siphonodictyon","Siphonodictyon coralliphagum",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895773092,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895772561,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",20.763833,-96.990861,7.5,0.699000000953674,20.719505,4.678268,1
1895771540,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.551139,-94.872389,1,0.680000007152557,10.697364,15.157162,1
1895773213,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",18.177028,-94.368,7,0.653999984264374,25.238591,6.494112,1
1895771775,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.175417,-94.524917,7.5,0.64300000667572,25.621914,7.064007,1
1895772376,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.177028,-94.368,7,0.653999984264374,25.238591,6.494112,1
1895771702,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895771907,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.758722,-96.991389,9,0.699000000953674,20.719505,4.678268,1
1895771826,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.175417,-94.524917,7.5,0.64300000667572,25.621914,7.064007,1
1895773117,"Demospongiae","Haplosclerida","Petrosiidae","Neopetrosia","Neopetrosia subtriangularis",21.467972,-97.226,0.5,0.662999987602234,24.611187,5.650917,1
1895773298,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895771859,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",21.549056,-97.282111,3,0.672999978065491,24.58501,5.661277,1
1895772385,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.17625,-94.525889,7.5,0.64300000667572,25.621914,7.064007,1
1895771791,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.769194,-96.99625,13.5,0.699000000953674,20.719505,4.678268,1
1895772300,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.175861,-94.525639,7.5,0.64300000667572,25.621914,7.064007,1
1895770938,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina vasculum",20.769194,-96.99625,13.5,0.699000000953674,20.719505,4.678268,1
1895772142,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895772421,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895773016,"Demospongiae","Poecilosclerida","Mycalidae","Mycale","Mycale laxissima",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895773110,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.544111,-94.826778,1,0.691999971866608,12.438376,12.416585,1
1895771979,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.769194,-96.99625,13.5,0.699000000953674,20.719505,4.678268,1
1895770817,"Demospongiae","Scopalinida","Scopalinidae","Scopalina","Scopalina ruetzleri",21.540389,-97.275194,6,0.672999978065491,24.58501,5.661277,1
1895771337,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895770592,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",21.549056,-97.282111,3,0.672999978065491,24.58501,5.661277,1
1895771813,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.175139,-94.524555,7.5,0.64300000667572,25.621914,7.064007,1
1895771930,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",21.549056,-97.282111,3,0.672999978065491,24.58501,5.661277,1
1895773301,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895771596,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",21.549056,-97.282111,3,0.672999978065491,24.58501,5.661277,1
1895772077,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895772560,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895773231,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.177028,-94.368,7,0.653999984264374,25.238591,6.494112,1
1895772239,"Demospongiae","Tetractinellida","Tetillidae","Cinachyrella","Cinachyrella kuekenthali",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895772344,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895771414,"Demospongiae","Axinellida","Raspailiidae","Ectyoplasia","Ectyoplasia ferox",20.764778,-96.989028,6,0.699000000953674,20.719505,4.678268,1
1895770562,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",21.511556,-97.254444,2.5,0.672999978065491,24.58501,5.661277,1
1895771744,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.174778,-94.523972,9,0.64300000667572,25.621914,7.064007,1
1895772542,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",20.763833,-96.990861,7.5,0.699000000953674,20.719505,4.678268,1
1895771925,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895772183,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.758722,-96.991389,9,0.699000000953674,20.719505,4.678268,1
1895771587,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.760722,-96.986222,6,0.699000000953674,20.719505,4.678268,1
1895772048,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",21.467278,-97.231917,5,0.662999987602234,24.611187,5.650917,1
1895773053,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895773004,"Demospongiae","Poecilosclerida","Mycalidae","Mycale","Mycale laxissima",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895773239,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895771941,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.763417,-96.987972,7.5,0.699000000953674,20.719505,4.678268,1
1895772215,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895773010,"Demospongiae","Poecilosclerida","Mycalidae","Mycale","Mycale laxissima",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895770727,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",21.511556,-97.254444,2.5,0.672999978065491,24.58501,5.661277,1
1895772153,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.758722,-96.991389,9,0.699000000953674,20.719505,4.678268,1
1895771656,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.175861,-94.525639,7.5,0.64300000667572,25.621914,7.064007,1
1895771001,"Demospongiae","Axinellida","Raspailiidae","Ectyoplasia","Ectyoplasia ferox",18.177028,-94.368,7,0.653999984264374,25.238591,6.494112,1
1895771780,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.758722,-96.991389,9,0.699000000953674,20.719505,4.678268,1
1895772365,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.175139,-94.524555,7.5,0.64300000667572,25.621914,7.064007,1
1895772340,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895771267,"Demospongiae","Axinellida","Raspailiidae","Ectyoplasia","Ectyoplasia ferox",18.176139,-94.525833,9,0.64300000667572,25.621914,7.064007,1
1895771908,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",18.542722,-94.817805,6,0.691999971866608,12.438376,12.416585,1
1895772677,"Demospongiae","Poecilosclerida","Microcionidae","Clathria","Clathria prolifera",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895770530,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895771927,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.760633,-96.9924,7.5,0.699000000953674,20.719505,4.678268,1
1895770628,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895772700,"Demospongiae","Poecilosclerida","Microcionidae","Clathria","Clathria prolifera",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895771862,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.758722,-96.991389,9,0.699000000953674,20.719505,4.678268,1
1895771481,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895772318,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",21.511556,-97.254444,2.5,0.672999978065491,24.58501,5.661277,1
1895772274,"Demospongiae","Tetractinellida","Tetillidae","Cinachyrella","Cinachyrella kuekenthali",18.17625,-94.525889,7.5,0.64300000667572,25.621914,7.064007,1
1895770567,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895771387,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.177028,-94.368,7,0.653999984264374,25.238591,6.494112,1
1895773197,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895771961,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.760633,-96.9924,7.5,0.699000000953674,20.719505,4.678268,1
1895773214,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.544111,-94.826778,1,0.691999971866608,12.438376,12.416585,1
1895772270,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.17625,-94.525889,7.5,0.64300000667572,25.621914,7.064007,1
1895771134,"Demospongiae","Tetractinellida","Geodiidae","Erylus","Erylus formosus",21.511556,-97.254444,2.5,0.672999978065491,24.58501,5.661277,1
1895771881,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895770686,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895772058,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895771854,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895772220,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.758722,-96.991389,9,0.699000000953674,20.719505,4.678268,1
1895773291,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895771906,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.174778,-94.523972,9,0.64300000667572,25.621914,7.064007,1
1895771909,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895773177,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895771522,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",21.540389,-97.275194,6,0.672999978065491,24.58501,5.661277,1
1895773230,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.551111,-94.876111,1.5,0.680000007152557,10.697364,15.157162,1
1895772219,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.769028,-96.993611,6,0.699000000953674,20.719505,4.678268,1
1895772368,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895772513,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895771725,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.763833,-96.990861,7.5,0.699000000953674,20.719505,4.678268,1
1895772302,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895771121,"Demospongiae","Tetractinellida","Geodiidae","Erylus","Erylus formosus",21.511556,-97.254444,2.5,0.672999978065491,24.58501,5.661277,1
1895771016,"Demospongiae","Axinellida","Raspailiidae","Ectyoplasia","Ectyoplasia ferox",18.176139,-94.525833,9,0.64300000667572,25.621914,7.064007,1
1895771683,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.758722,-96.991389,9,0.699000000953674,20.719505,4.678268,1
1895773134,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.174778,-94.523972,9,0.64300000667572,25.621914,7.064007,1
1895771671,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895771582,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895771675,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.763833,-96.990861,7.5,0.699000000953674,20.719505,4.678268,1
1895772130,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.765972,-96.991555,6,0.699000000953674,20.719505,4.678268,1
1895772007,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895771764,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.760633,-96.9924,7.5,0.699000000953674,20.719505,4.678268,1
1895773059,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895771386,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895770657,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",21.540389,-97.275194,6,0.672999978065491,24.58501,5.661277,1
1895771776,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895773380,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.175389,-94.524972,7,0.64300000667572,25.621914,7.064007,1
1895771890,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895771542,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895771184,"Demospongiae","Axinellida","Raspailiidae","Ectyoplasia","Ectyoplasia ferox",20.763833,-96.990861,7.5,0.699000000953674,20.719505,4.678268,1
1895771805,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895771990,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.769028,-96.993611,6,0.699000000953674,20.719505,4.678268,1
1895773223,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",20.754861,-96.988,12.5,0.699000000953674,20.719505,4.678268,1
1895772535,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895771559,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.539333,-94.807972,3,0.691999971866608,12.438376,12.416585,1
1895772496,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895771735,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.175139,-94.524555,7.5,0.64300000667572,25.621914,7.064007,1
1895772243,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.764778,-96.989028,6,0.699000000953674,20.719505,4.678268,1
1895772433,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",21.511556,-97.254444,2.5,0.672999978065491,24.58501,5.661277,1
1895773184,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895773289,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895770585,"Demospongiae","Clionaida","Spirastrellidae","Spirastrella","Spirastrella coccinea",18.176,-94.3675,6,0.653999984264374,25.238591,6.494112,1
1895771782,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895772339,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895771484,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895773399,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895772281,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895772447,"Demospongiae","Agelasida","Agelasidae","Agelas","Agelas clathrodes",18.176139,-94.525833,9,0.64300000667572,25.621914,7.064007,1
1895771502,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895773292,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",20.766806,-96.995528,12,0.699000000953674,20.719505,4.678268,1
1895771754,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.175417,-94.524917,7.5,0.64300000667572,25.621914,7.064007,1
1895772147,"Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni",20.756306,-96.986972,6,0.699000000953674,20.719505,4.678268,1
1895771303,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.175861,-94.525639,7.5,0.64300000667572,25.621914,7.064007,1
1895771748,"Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata",18.542722,-94.817805,6,0.691999971866608,12.438376,12.416585,1
1895771685,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.758722,-96.991389,9,0.699000000953674,20.719505,4.678268,1
1895771993,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.763417,-96.987972,2.5,0.699000000953674,20.719505,4.678268,1
1895773386,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",18.176139,-94.525833,9,0.64300000667572,25.621914,7.064007,1
1895771973,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.769028,-96.993611,6,0.699000000953674,20.719505,4.678268,1
1895771590,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.769028,-96.993611,6,0.699000000953674,20.719505,4.678268,1
1895773193,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895773179,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895773232,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",18.486861,-94.775833,2.5,0.666000008583069,14.297679,10.095903,1
1895772358,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895773222,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.17625,-94.52575,8.5,0.64300000667572,25.621914,7.064007,1
1895771874,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.760417,-96.992528,12,0.699000000953674,20.719505,4.678268,1
1895771109,"Demospongiae","Axinellida","Raspailiidae","Ectyoplasia","Ectyoplasia ferox",20.763833,-96.990861,7.5,0.699000000953674,20.719505,4.678268,1
1895771718,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895772062,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895773263,"Demospongiae","Clionaida","Placospongiidae","Placospongia","Placospongia carinata",18.551111,-94.876111,1.5,0.680000007152557,10.697364,15.157162,1
1895771757,"Demospongiae","Haplosclerida","Niphatidae","Cribrochalina","Cribrochalina dura",18.17625,-94.525889,7.5,0.64300000667572,25.621914,7.064007,1
1895771880,"Demospongiae","Haplosclerida","Phloeodictyidae","Siphonodictyon","Siphonodictyon coralliphagum",18.174528,-94.524444,7.5,0.64300000667572,25.621914,7.064007,1
1895773325,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",20.766806,-96.995528,12,0.699000000953674,20.719505,4.678268,1
1895771766,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895771817,"Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa",20.760633,-96.9924,7.5,0.699000000953674,20.719505,4.678268,1
1895773005,"Demospongiae","Axinellida","Axinellidae","Dragmacidon","Dragmacidon lunaecharta",18.487361,-94.777639,1,0.666000008583069,14.297679,10.095903,1
1895772441,"Demospongiae","Haplosclerida","Niphatidae","Niphates","Niphates erecta",18.177028,-94.368,7,0.653999984264374,25.238591,6.494112,1
1895773375,"Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia armigera",18.551111,-94.876111,1.5,0.680000007152557,10.697364,15.157162,1
